price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $782,755",782755.0,"162 Military Rd, McMahons Point NSW 2229",McMahons Point,1,1,4,Villa,https://www.realestateview.com.au/property/mcmahons-point/villa-12,realestateview.com.au
"$594,287",594287.0,"763 Military Rd, McMahons Point NSW 2838",McMahons Point,3,4,2,Villa,https://www.rent.com.au/property/mcmahons-point/villa-13,rent.com.au
"From $2,181,717",2181717.0,"250 Military Rd, McMahons Point NSW 2925",McMahons Point,3,3,3,Villa,https://www.domain.com.au/property/mcmahons-point/villa-14,domain.com.au
"From $1,681,445",1681445.0,"954 Elizabeth St, McMahons Point NSW 2532",McMahons Point,4,3,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/mcmahons-point/apartment--unit--flat-16,realestate.com.au
"$893,635 ONO",893635.0,"736 Park Ave, McMahons Point NSW 2931",McMahons Point,6,3,0,Penthouse,https://www.realestateview.com.au/property/mcmahons-point/penthouse-17,realestateview.com.au
"$835,462 ONO",835462.0,"879 Edward St, McMahons Point NSW 2134",McMahons Point,3,1,2,Apartment / Unit / Flat,https://www.realestateview.com.au/property/mcmahons-point/apartment--unit--flat-18,realestateview.com.au
"From $845,259",845259.0,"61 Market St, McMahons Point NSW 2679",McMahons Point,3,3,1,House,https://www.domain.com.au/property/mcmahons-point/house-19,domain.com.au
"Guide $1,812,931",1812931.0,"736 Elizabeth St, McMahons Point NSW 2968",McMahons Point,3,1,1,Villa,https://www.rent.com.au/property/mcmahons-point/villa-21,rent.com.au
"$738,184 - $800,736",738184.0,"950 Park Ave, McMahons Point NSW 2908",McMahons Point,2,3,1,Villa,https://www.domain.com.au/property/mcmahons-point/villa-22,domain.com.au
"$872,226",872226.0,"341 The Boulevarde, McMahons Point NSW 2393",McMahons Point,3,4,1,Penthouse,https://www.rent.com.au/property/mcmahons-point/penthouse-23,rent.com.au
"From $1,408,123",1408123.0,"787 King St, McMahons Point NSW 2623",McMahons Point,3,2,2,Villa,https://www.realestateview.com.au/property/mcmahons-point/villa-24,realestateview.com.au
