price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $1,063,658",1063658.0,"633 George St, Turrella NSW 2771",Turrella,1,1,0,House,https://www.rent.com.au/property/turrella/house-3,rent.com.au
"$608,545 - $744,164",608545.0,"674 George St, Turrella NSW 2094",Turrella,3,3,3,Villa,https://www.rent.com.au/property/turrella/villa-4,rent.com.au
"Guide $641,863",641863.0,"484 The Boulevarde, Turrella NSW 2752",Turrella,2,1,0,Apartment / Unit / Flat,https://www.domain.com.au/property/turrella/apartment--unit--flat-5,domain.com.au
"$1,969,245",1969245.0,"488 Princes Highway, Turrella NSW 2391",Turrella,4,3,2,Apartment / Unit / Flat,https://www.rent.com.au/property/turrella/apartment--unit--flat-6,rent.com.au
"Guide $1,637,321",1637321.0,"89 Queen St, Turrella NSW 2363",Turrella,3,4,1,House,https://www.realestate.com.au/property/turrella/house-7,realestate.com.au
"$574,756 - $866,976",574756.0,"563 Market St, Turrella NSW 2828",Turrella,3,3,0,House,https://www.domain.com.au/property/turrella/house-8,domain.com.au
"From $1,201,796",1201796.0,"466 High St, Turrella NSW 2884",Turrella,3,3,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/turrella/apartment--unit--flat-9,realestate.com.au
"From $2,291,620",2291620.0,"311 Elizabeth St, Turrella NSW 2355",Turrella,1,1,2,House,https://www.rent.com.au/property/turrella/house-10,rent.com.au
"From $1,180,541",1180541.0,"945 Elizabeth St, Turrella NSW 2129",Turrella,3,3,0,Villa,https://www.realestate.com.au/property/turrella/villa-11,realestate.com.au
"$615,230 ONO",615230.0,"474 Queen St, Turrella NSW 2720",Turrella,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/property/turrella/apartment--unit--flat-12,domain.com.au
"$1,420,053 ONO",1420053.0,"718 Ocean Rd, Turrella NSW 2808",Turrella,3,1,0,House,https://www.rent.com.au/property/turrella/house-13,rent.com.au
"$714,844",714844.0,"967 George St, Turrella NSW 2262",Turrella,6,4,2,Penthouse,https://www.realestate.com.au/property/turrella/penthouse-14,realestate.com.au
"$2,009,434",2009434.0,"399 Pacific Highway, Turrella NSW 2531",Turrella,1,1,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/turrella/apartment--unit--flat-15,realestate.com.au
"Guide $1,422,800",1422800.0,"443 William St, Turrella NSW 2802",Turrella,3,2,1,Penthouse,https://www.domain.com.au/property/turrella/penthouse-16,domain.com.au
"$986,288 - $1,066,843",986288.0,"992 High St, Turrella NSW 2965",Turrella,6,4,1,Penthouse,https://www.realestate.com.au/property/turrella/penthouse-17,realestate.com.au
"From $2,395,204",2395204.0,"190 Princes Highway, Turrella NSW 2442",Turrella,0,1,1,Studio,https://www.realestate.com.au/property/turrella/studio-18,realestate.com.au
"$1,399,208",1399208.0,"428 Military Rd, Turrella NSW 2246",Turrella,3,2,0,House,https://www.realestate.com.au/property/turrella/house-19,realestate.com.au
"$831,215",831215.0,"325 Market St, Turrella NSW 2541",Turrella,2,2,2,Villa,https://www.domain.com.au/property/turrella/villa-20,domain.com.au
"$2,265,563",2265563.0,"808 Market St, Turrella NSW 2262",Turrella,0,1,0,Studio,https://www.realestateview.com.au/property/turrella/studio-21,realestateview.com.au
"From $1,835,577",1835577.0,"288 Queen St, Turrella NSW 2027",Turrella,0,1,0,Studio,https://www.realestateview.com.au/property/turrella/studio-23,realestateview.com.au
"$1,391,226",1391226.0,"83 William St, Turrella NSW 2818",Turrella,6,3,4,Townhouse,https://www.realestateview.com.au/property/turrella/townhouse-24,realestateview.com.au
